Id,ActivityHour,TotalIntensity,AverageIntensity,,Date,Time
2026352035,4/28/2016 12:00:00 PM,10,0.166667,,4/28/2016,12:00:00 PM
2026352035,4/28/2016 1:00:00 PM,24,0.4,,4/28/2016, 1:00:00 PM
2026352035,4/28/2016 2:00:00 PM,18,0.3,,4/28/2016, 2:00:00 PM
2026352035,4/28/2016 3:00:00 PM,40,0.666667,,4/28/2016, 3:00:00 PM
2026352035,4/28/2016 4:00:00 PM,45,0.75,,4/28/2016, 4:00:00 PM
2026352035,4/28/2016 5:00:00 PM,36,0.6,,4/28/2016, 5:00:00 PM
2026352035,4/28/2016 6:00:00 PM,19,0.316667,,4/28/2016, 6:00:00 PM
2026352035,4/28/2016 7:00:00 PM,21,0.35,,4/28/2016, 7:00:00 PM
2026352035,4/28/2016 8:00:00 PM,18,0.3,,4/28/2016, 8:00:00 PM
2026352035,4/28/2016 9:00:00 PM,22,0.366667,,4/28/2016, 9:00:00 PM
2026352035,4/28/2016 10:00:00 PM,10,0.166667,,4/28/2016,10:00:00 PM
2026352035,4/28/2016 11:00:00 PM,2,0.033333,,4/28/2016,11:00:00 PM
2026352035,4/29/2016 12:00:00 AM,1,0.016667,,4/29/2016,12:00:00 AM
2026352035,4/29/2016 1:00:00 AM,0,0,,4/29/2016, 1:00:00 AM
2026352035,4/29/2016 2:00:00 AM,0,0,,4/29/2016, 2:00:00 AM
2026352035,4/29/2016 3:00:00 AM,0,0,,4/29/2016, 3:00:00 AM
2026352035,4/29/2016 4:00:00 AM,0,0,,4/29/2016, 4:00:00 AM
2026352035,4/29/2016 5:00:00 AM,1,0.016667,,4/29/2016, 5:00:00 AM
2026352035,4/29/2016 6:00:00 AM,1,0.016667,,4/29/2016, 6:00:00 AM
2026352035,4/29/2016 7:00:00 AM,32,0.533333,,4/29/2016, 7:00:00 AM
2026352035,4/29/2016 8:00:00 AM,19,0.316667,,4/29/2016, 8:00:00 AM
2026352035,4/29/2016 9:00:00 AM,11,0.183333,,4/29/2016, 9:00:00 AM
2026352035,4/29/2016 10:00:00 AM,20,0.333333,,4/29/2016,10:00:00 AM
2026352035,4/29/2016 11:00:00 AM,28,0.466667,,4/29/2016,11:00:00 AM
2026352035,4/29/2016 12:00:00 PM,29,0.483333,,4/29/2016,12:00:00 PM
2026352035,4/29/2016 1:00:00 PM,34,0.566667,,4/29/2016, 1:00:00 PM
2026352035,4/29/2016 2:00:00 PM,29,0.483333,,4/29/2016, 2:00:00 PM
2026352035,4/29/2016 3:00:00 PM,43,0.716667,,4/29/2016, 3:00:00 PM
2026352035,4/29/2016 4:00:00 PM,21,0.35,,4/29/2016, 4:00:00 PM
2026352035,4/29/2016 5:00:00 PM,17,0.283333,,4/29/2016, 5:00:00 PM
2026352035,4/29/2016 6:00:00 PM,31,0.516667,,4/29/2016, 6:00:00 PM
2026352035,4/29/2016 7:00:00 PM,17,0.283333,,4/29/2016, 7:00:00 PM
2026352035,4/29/2016 8:00:00 PM,13,0.216667,,4/29/2016, 8:00:00 PM
2026352035,4/29/2016 9:00:00 PM,3,0.05,,4/29/2016, 9:00:00 PM
2026352035,4/29/2016 10:00:00 PM,2,0.033333,,4/29/2016,10:00:00 PM
2026352035,4/29/2016 11:00:00 PM,0,0,,4/29/2016,11:00:00 PM
2026352035,4/30/2016 12:00:00 AM,0,0,,4/30/2016,12:00:00 AM
2026352035,4/30/2016 1:00:00 AM,0,0,,4/30/2016, 1:00:00 AM
2026352035,4/30/2016 2:00:00 AM,0,0,,4/30/2016, 2:00:00 AM
2026352035,4/30/2016 3:00:00 AM,0,0,,4/30/2016, 3:00:00 AM
2026352035,4/30/2016 4:00:00 AM,0,0,,4/30/2016, 4:00:00 AM
2026352035,4/30/2016 5:00:00 AM,0,0,,4/30/2016, 5:00:00 AM
2026352035,4/30/2016 6:00:00 AM,0,0,,4/30/2016, 6:00:00 AM
2026352035,4/30/2016 7:00:00 AM,32,0.533333,,4/30/2016, 7:00:00 AM
2026352035,4/30/2016 8:00:00 AM,17,0.283333,,4/30/2016, 8:00:00 AM
2026352035,4/30/2016 9:00:00 AM,5,0.083333,,4/30/2016, 9:00:00 AM
2026352035,4/30/2016 10:00:00 AM,13,0.216667,,4/30/2016,10:00:00 AM
2026352035,4/30/2016 11:00:00 AM,3,0.05,,4/30/2016,11:00:00 AM
2026352035,4/30/2016 12:00:00 PM,38,0.633333,,4/30/2016,12:00:00 PM
2026352035,4/30/2016 1:00:00 PM,34,0.566667,,4/30/2016, 1:00:00 PM
2026352035,4/30/2016 2:00:00 PM,19,0.316667,,4/30/2016, 2:00:00 PM
2026352035,4/30/2016 3:00:00 PM,6,0.1,,4/30/2016, 3:00:00 PM
2026352035,4/30/2016 4:00:00 PM,10,0.166667,,4/30/2016, 4:00:00 PM
2026352035,4/30/2016 5:00:00 PM,12,0.2,,4/30/2016, 5:00:00 PM
2026352035,4/30/2016 6:00:00 PM,12,0.2,,4/30/2016, 6:00:00 PM
2026352035,4/30/2016 7:00:00 PM,16,0.266667,,4/30/2016, 7:00:00 PM
2026352035,4/30/2016 8:00:00 PM,12,0.2,,4/30/2016, 8:00:00 PM
2026352035,4/30/2016 9:00:00 PM,0,0,,4/30/2016, 9:00:00 PM
2026352035,4/30/2016 10:00:00 PM,4,0.066667,,4/30/2016,10:00:00 PM
2026352035,4/30/2016 11:00:00 PM,0,0,,4/30/2016,11:00:00 PM
2026352035,05-01-2016 00:00,0,0,,05-01-2016,00:00:00
2026352035,05-01-2016 01:00,0,0,,05-01-2016,01:00:00
2026352035,05-01-2016 02:00,0,0,,05-01-2016,02:00:00
2026352035,05-01-2016 03:00,0,0,,05-01-2016,03:00:00
2026352035,05-01-2016 04:00,0,0,,05-01-2016,04:00:00
2026352035,05-01-2016 05:00,0,0,,05-01-2016,05:00:00
2026352035,05-01-2016 06:00,18,0.3,,05-01-2016,06:00:00
2026352035,05-01-2016 07:00,16,0.266667,,05-01-2016,07:00:00
2026352035,05-01-2016 08:00,13,0.216667,,05-01-2016,08:00:00
2026352035,05-01-2016 09:00,10,0.166667,,05-01-2016,09:00:00
2026352035,05-01-2016 10:00,30,0.5,,05-01-2016,10:00:00
2026352035,05-01-2016 11:00,11,0.183333,,05-01-2016,11:00:00
2026352035,05-01-2016 12:00,12,0.2,,05-01-2016,12:00:00
2026352035,05-01-2016 13:00,8,0.133333,,05-01-2016,13:00:00
2026352035,05-01-2016 14:00,14,0.233333,,05-01-2016,14:00:00
2026352035,05-01-2016 15:00,6,0.1,,05-01-2016,15:00:00
2026352035,05-01-2016 16:00,7,0.116667,,05-01-2016,16:00:00
2026352035,05-01-2016 17:00,7,0.116667,,05-01-2016,17:00:00
2026352035,05-01-2016 18:00,9,0.15,,05-01-2016,18:00:00
2026352035,05-01-2016 19:00,12,0.2,,05-01-2016,19:00:00
2026352035,05-01-2016 20:00,10,0.166667,,05-01-2016,20:00:00
2026352035,05-01-2016 21:00,5,0.083333,,05-01-2016,21:00:00
2026352035,05-01-2016 22:00,1,0.016667,,05-01-2016,22:00:00
2026352035,05-01-2016 23:00,2,0.033333,,05-01-2016,23:00:00
2026352035,05-02-2016 00:00,0,0,,05-02-2016,00:00:00
2026352035,05-02-2016 01:00,0,0,,05-02-2016,01:00:00
2026352035,05-02-2016 02:00,0,0,,05-02-2016,02:00:00
2026352035,05-02-2016 03:00,0,0,,05-02-2016,03:00:00
2026352035,05-02-2016 04:00,1,0.016667,,05-02-2016,04:00:00
2026352035,05-02-2016 05:00,0,0,,05-02-2016,05:00:00
2026352035,05-02-2016 06:00,18,0.3,,05-02-2016,06:00:00
2026352035,05-02-2016 07:00,8,0.133333,,05-02-2016,07:00:00
2026352035,05-02-2016 08:00,6,0.1,,05-02-2016,08:00:00
2026352035,05-02-2016 09:00,11,0.183333,,05-02-2016,09:00:00
2026352035,05-02-2016 10:00,8,0.133333,,05-02-2016,10:00:00
2026352035,05-02-2016 11:00,16,0.266667,,05-02-2016,11:00:00
2026352035,05-02-2016 12:00,20,0.333333,,05-02-2016,12:00:00
2026352035,05-02-2016 13:00,29,0.483333,,05-02-2016,13:00:00
2026352035,05-02-2016 14:00,31,0.516667,,05-02-2016,14:00:00
2026352035,05-02-2016 15:00,21,0.35,,05-02-2016,15:00:00
2026352035,05-02-2016 16:00,37,0.616667,,05-02-2016,16:00:00
2026352035,05-02-2016 17:00,36,0.6,,05-02-2016,17:00:00
2026352035,05-02-2016 18:00,37,0.616667,,05-02-2016,18:00:00
2026352035,05-02-2016 19:00,10,0.166667,,05-02-2016,19:00:00
2026352035,05-02-2016 20:00,32,0.533333,,05-02-2016,20:00:00
2026352035,05-02-2016 21:00,28,0.466667,,05-02-2016,21:00:00
2026352035,05-02-2016 22:00,6,0.1,,05-02-2016,22:00:00
2026352035,05-02-2016 23:00,0,0,,05-02-2016,23:00:00
2026352035,05-03-2016 00:00,0,0,,05-03-2016,00:00:00
2026352035,05-03-2016 01:00,0,0,,05-03-2016,01:00:00
2026352035,05-03-2016 02:00,0,0,,05-03-2016,02:00:00
2026352035,05-03-2016 03:00,0,0,,05-03-2016,03:00:00
2026352035,05-03-2016 04:00,0,0,,05-03-2016,04:00:00
2026352035,05-03-2016 05:00,0,0,,05-03-2016,05:00:00
2026352035,05-03-2016 06:00,0,0,,05-03-2016,06:00:00
2026352035,05-03-2016 07:00,16,0.266667,,05-03-2016,07:00:00
2026352035,05-03-2016 08:00,17,0.283333,,05-03-2016,08:00:00
2026352035,05-03-2016 09:00,12,0.2,,05-03-2016,09:00:00
2026352035,05-03-2016 10:00,16,0.266667,,05-03-2016,10:00:00
2026352035,05-03-2016 11:00,17,0.283333,,05-03-2016,11:00:00
2026352035,05-03-2016 12:00,3,0.05,,05-03-2016,12:00:00
2026352035,05-03-2016 13:00,27,0.45,,05-03-2016,13:00:00
2026352035,05-03-2016 14:00,31,0.516667,,05-03-2016,14:00:00
2026352035,05-03-2016 15:00,35,0.583333,,05-03-2016,15:00:00
2026352035,05-03-2016 16:00,27,0.45,,05-03-2016,16:00:00
2026352035,05-03-2016 17:00,20,0.333333,,05-03-2016,17:00:00
2026352035,05-03-2016 18:00,34,0.566667,,05-03-2016,18:00:00
2026352035,05-03-2016 19:00,25,0.416667,,05-03-2016,19:00:00
2026352035,05-03-2016 20:00,14,0.233333,,05-03-2016,20:00:00
2026352035,05-03-2016 21:00,9,0.15,,05-03-2016,21:00:00
2026352035,05-03-2016 22:00,0,0,,05-03-2016,22:00:00
2026352035,05-03-2016 23:00,1,0.016667,,05-03-2016,23:00:00
2026352035,05-04-2016 00:00,0,0,,05-04-2016,00:00:00
2026352035,05-04-2016 01:00,0,0,,05-04-2016,01:00:00
2026352035,05-04-2016 02:00,0,0,,05-04-2016,02:00:00
2026352035,05-04-2016 03:00,0,0,,05-04-2016,03:00:00
2026352035,05-04-2016 04:00,1,0.016667,,05-04-2016,04:00:00
2026352035,05-04-2016 05:00,1,0.016667,,05-04-2016,05:00:00
2026352035,05-04-2016 06:00,6,0.1,,05-04-2016,06:00:00
2026352035,05-04-2016 07:00,22,0.366667,,05-04-2016,07:00:00
2026352035,05-04-2016 08:00,9,0.15,,05-04-2016,08:00:00
2026352035,05-04-2016 09:00,20,0.333333,,05-04-2016,09:00:00
2026352035,05-04-2016 10:00,13,0.216667,,05-04-2016,10:00:00
2026352035,05-04-2016 11:00,16,0.266667,,05-04-2016,11:00:00
2026352035,05-04-2016 12:00,5,0.083333,,05-04-2016,12:00:00
2026352035,05-04-2016 13:00,16,0.266667,,05-04-2016,13:00:00
2026352035,05-04-2016 14:00,35,0.583333,,05-04-2016,14:00:00
2026352035,05-04-2016 15:00,37,0.616667,,05-04-2016,15:00:00
2026352035,05-04-2016 16:00,37,0.616667,,05-04-2016,16:00:00
2026352035,05-04-2016 17:00,29,0.483333,,05-04-2016,17:00:00
2026352035,05-04-2016 18:00,35,0.583333,,05-04-2016,18:00:00
2026352035,05-04-2016 19:00,24,0.4,,05-04-2016,19:00:00
2026352035,05-04-2016 20:00,30,0.5,,05-04-2016,20:00:00
2026352035,05-04-2016 21:00,5,0.083333,,05-04-2016,21:00:00
2026352035,05-04-2016 22:00,1,0.016667,,05-04-2016,22:00:00
2026352035,05-04-2016 23:00,3,0.05,,05-04-2016,23:00:00
2026352035,05-05-2016 00:00,0,0,,05-05-2016,00:00:00
2026352035,05-05-2016 01:00,0,0,,05-05-2016,01:00:00
2026352035,05-05-2016 02:00,0,0,,05-05-2016,02:00:00
2026352035,05-05-2016 03:00,0,0,,05-05-2016,03:00:00
2026352035,05-05-2016 04:00,0,0,,05-05-2016,04:00:00
2026352035,05-05-2016 05:00,24,0.4,,05-05-2016,05:00:00
2026352035,05-05-2016 06:00,27,0.45,,05-05-2016,06:00:00
2026352035,05-05-2016 07:00,20,0.333333,,05-05-2016,07:00:00
2026352035,05-05-2016 08:00,39,0.65,,05-05-2016,08:00:00
2026352035,05-05-2016 09:00,35,0.583333,,05-05-2016,09:00:00
2026352035,05-05-2016 10:00,32,0.533333,,05-05-2016,10:00:00
2026352035,05-05-2016 11:00,24,0.4,,05-05-2016,11:00:00
2026352035,05-05-2016 12:00,38,0.633333,,05-05-2016,12:00:00
2026352035,05-05-2016 13:00,41,0.683333,,05-05-2016,13:00:00
2026352035,05-05-2016 14:00,16,0.266667,,05-05-2016,14:00:00
2026352035,05-05-2016 15:00,43,0.716667,,05-05-2016,15:00:00
2026352035,05-05-2016 16:00,39,0.65,,05-05-2016,16:00:00
2026352035,05-05-2016 17:00,11,0.183333,,05-05-2016,17:00:00
2026352035,05-05-2016 18:00,33,0.55,,05-05-2016,18:00:00
2026352035,05-05-2016 19:00,22,0.366667,,05-05-2016,19:00:00
2026352035,05-05-2016 20:00,16,0.266667,,05-05-2016,20:00:00
2026352035,05-05-2016 21:00,12,0.2,,05-05-2016,21:00:00
2026352035,05-05-2016 22:00,2,0.033333,,05-05-2016,22:00:00
2026352035,05-05-2016 23:00,1,0.016667,,05-05-2016,23:00:00
2026352035,05-06-2016 00:00,0,0,,05-06-2016,00:00:00
2026352035,05-06-2016 01:00,0,0,,05-06-2016,01:00:00
2026352035,05-06-2016 02:00,0,0,,05-06-2016,02:00:00
2026352035,05-06-2016 03:00,1,0.016667,,05-06-2016,03:00:00
2026352035,05-06-2016 04:00,0,0,,05-06-2016,04:00:00
2026352035,05-06-2016 05:00,0,0,,05-06-2016,05:00:00
2026352035,05-06-2016 06:00,15,0.25,,05-06-2016,06:00:00
2026352035,05-06-2016 07:00,20,0.333333,,05-06-2016,07:00:00
2026352035,05-06-2016 08:00,17,0.283333,,05-06-2016,08:00:00
2026352035,05-06-2016 09:00,16,0.266667,,05-06-2016,09:00:00
2026352035,05-06-2016 10:00,26,0.433333,,05-06-2016,10:00:00
2026352035,05-06-2016 11:00,21,0.35,,05-06-2016,11:00:00
2026352035,05-06-2016 12:00,28,0.466667,,05-06-2016,12:00:00
2026352035,05-06-2016 13:00,35,0.583333,,05-06-2016,13:00:00
2026352035,05-06-2016 14:00,22,0.366667,,05-06-2016,14:00:00
2026352035,05-06-2016 15:00,33,0.55,,05-06-2016,15:00:00
2026352035,05-06-2016 16:00,35,0.583333,,05-06-2016,16:00:00
2026352035,05-06-2016 17:00,24,0.4,,05-06-2016,17:00:00
2026352035,05-06-2016 18:00,37,0.616667,,05-06-2016,18:00:00
2026352035,05-06-2016 19:00,21,0.35,,05-06-2016,19:00:00
2026352035,05-06-2016 20:00,21,0.35,,05-06-2016,20:00:00
2026352035,05-06-2016 21:00,9,0.15,,05-06-2016,21:00:00
2026352035,05-06-2016 22:00,2,0.033333,,05-06-2016,22:00:00
2026352035,05-06-2016 23:00,0,0,,05-06-2016,23:00:00
2026352035,05-07-2016 00:00,0,0,,05-07-2016,00:00:00
2026352035,05-07-2016 01:00,0,0,,05-07-2016,01:00:00
2026352035,05-07-2016 02:00,0,0,,05-07-2016,02:00:00
2026352035,05-07-2016 03:00,0,0,,05-07-2016,03:00:00
2026352035,05-07-2016 04:00,0,0,,05-07-2016,04:00:00
2026352035,05-07-2016 05:00,0,0,,05-07-2016,05:00:00
2026352035,05-07-2016 06:00,29,0.483333,,05-07-2016,06:00:00
2026352035,05-07-2016 07:00,26,0.433333,,05-07-2016,07:00:00
2026352035,05-07-2016 08:00,17,0.283333,,05-07-2016,08:00:00
2026352035,05-07-2016 09:00,12,0.2,,05-07-2016,09:00:00
2026352035,05-07-2016 10:00,11,0.183333,,05-07-2016,10:00:00
2026352035,05-07-2016 11:00,10,0.166667,,05-07-2016,11:00:00
2026352035,05-07-2016 12:00,23,0.383333,,05-07-2016,12:00:00
2026352035,05-07-2016 13:00,7,0.116667,,05-07-2016,13:00:00
2026352035,05-07-2016 14:00,12,0.2,,05-07-2016,14:00:00
2026352035,05-07-2016 15:00,4,0.066667,,05-07-2016,15:00:00
2026352035,05-07-2016 16:00,8,0.133333,,05-07-2016,16:00:00
2026352035,05-07-2016 17:00,16,0.266667,,05-07-2016,17:00:00
2026352035,05-07-2016 18:00,19,0.316667,,05-07-2016,18:00:00
2026352035,05-07-2016 19:00,9,0.15,,05-07-2016,19:00:00
2026352035,05-07-2016 20:00,20,0.333333,,05-07-2016,20:00:00
2026352035,05-07-2016 21:00,2,0.033333,,05-07-2016,21:00:00
2026352035,05-07-2016 22:00,2,0.033333,,05-07-2016,22:00:00
2026352035,05-07-2016 23:00,2,0.033333,,05-07-2016,23:00:00
2026352035,05-08-2016 00:00,1,0.016667,,05-08-2016,00:00:00
2026352035,05-08-2016 01:00,0,0,,05-08-2016,01:00:00
2026352035,05-08-2016 02:00,0,0,,05-08-2016,02:00:00
2026352035,05-08-2016 03:00,0,0,,05-08-2016,03:00:00
2026352035,05-08-2016 04:00,0,0,,05-08-2016,04:00:00
2026352035,05-08-2016 05:00,0,0,,05-08-2016,05:00:00
2026352035,05-08-2016 06:00,19,0.316667,,05-08-2016,06:00:00
2026352035,05-08-2016 07:00,16,0.266667,,05-08-2016,07:00:00
2026352035,05-08-2016 08:00,22,0.366667,,05-08-2016,08:00:00
2026352035,05-08-2016 09:00,35,0.583333,,05-08-2016,09:00:00
2026352035,05-08-2016 10:00,21,0.35,,05-08-2016,10:00:00
2026352035,05-08-2016 11:00,25,0.416667,,05-08-2016,11:00:00
2026352035,05-08-2016 12:00,17,0.283333,,05-08-2016,12:00:00
2026352035,05-08-2016 13:00,12,0.2,,05-08-2016,13:00:00
2026352035,05-08-2016 14:00,8,0.133333,,05-08-2016,14:00:00
2026352035,05-08-2016 15:00,5,0.083333,,05-08-2016,15:00:00
2026352035,05-08-2016 16:00,2,0.033333,,05-08-2016,16:00:00
2026352035,05-08-2016 17:00,17,0.283333,,05-08-2016,17:00:00
2026352035,05-08-2016 18:00,22,0.366667,,05-08-2016,18:00:00
2026352035,05-08-2016 19:00,14,0.233333,,05-08-2016,19:00:00
2026352035,05-08-2016 20:00,20,0.333333,,05-08-2016,20:00:00
2026352035,05-08-2016 21:00,0,0,,05-08-2016,21:00:00
2026352035,05-08-2016 22:00,1,0.016667,,05-08-2016,22:00:00
2026352035,05-08-2016 23:00,1,0.016667,,05-08-2016,23:00:00
2026352035,05-09-2016 00:00,0,0,,05-09-2016,00:00:00
2026352035,05-09-2016 01:00,1,0.016667,,05-09-2016,01:00:00
2026352035,05-09-2016 02:00,0,0,,05-09-2016,02:00:00
2026352035,05-09-2016 03:00,0,0,,05-09-2016,03:00:00
2026352035,05-09-2016 04:00,0,0,,05-09-2016,04:00:00
2026352035,05-09-2016 05:00,0,0,,05-09-2016,05:00:00
2026352035,05-09-2016 06:00,21,0.35,,05-09-2016,06:00:00
2026352035,05-09-2016 07:00,32,0.533333,,05-09-2016,07:00:00
2026352035,05-09-2016 08:00,21,0.35,,05-09-2016,08:00:00
2026352035,05-09-2016 09:00,10,0.166667,,05-09-2016,09:00:00
2026352035,05-09-2016 10:00,6,0.1,,05-09-2016,10:00:00
2026352035,05-09-2016 11:00,9,0.15,,05-09-2016,11:00:00
2026352035,05-09-2016 12:00,8,0.133333,,05-09-2016,12:00:00
2026352035,05-09-2016 13:00,25,0.416667,,05-09-2016,13:00:00
2026352035,05-09-2016 14:00,21,0.35,,05-09-2016,14:00:00
2026352035,05-09-2016 15:00,37,0.616667,,05-09-2016,15:00:00
2026352035,05-09-2016 16:00,56,0.933333,,05-09-2016,16:00:00
2026352035,05-09-2016 17:00,49,0.816667,,05-09-2016,17:00:00
2026352035,05-09-2016 18:00,26,0.433333,,05-09-2016,18:00:00
2026352035,05-09-2016 19:00,36,0.6,,05-09-2016,19:00:00
2026352035,05-09-2016 20:00,28,0.466667,,05-09-2016,20:00:00
2026352035,05-09-2016 21:00,14,0.233333,,05-09-2016,21:00:00
2026352035,05-09-2016 22:00,0,0,,05-09-2016,22:00:00
2026352035,05-09-2016 23:00,1,0.016667,,05-09-2016,23:00:00
2026352035,05-10-2016 00:00,4,0.066667,,05-10-2016,00:00:00
2026352035,05-10-2016 01:00,0,0,,05-10-2016,01:00:00
2026352035,05-10-2016 02:00,0,0,,05-10-2016,02:00:00
2026352035,05-10-2016 03:00,0,0,,05-10-2016,03:00:00
2026352035,05-10-2016 04:00,0,0,,05-10-2016,04:00:00
2026352035,05-10-2016 05:00,0,0,,05-10-2016,05:00:00
2026352035,05-10-2016 06:00,0,0,,05-10-2016,06:00:00
2026352035,05-10-2016 07:00,0,0,,05-10-2016,07:00:00
2026352035,05-10-2016 08:00,0,0,,05-10-2016,08:00:00
2026352035,05-10-2016 09:00,0,0,,05-10-2016,09:00:00
2026352035,05-10-2016 10:00,0,0,,05-10-2016,10:00:00
2026352035,05-10-2016 11:00,0,0,,05-10-2016,11:00:00
2026352035,05-10-2016 12:00,0,0,,05-10-2016,12:00:00
2026352035,05-10-2016 13:00,0,0,,05-10-2016,13:00:00
2026352035,05-10-2016 14:00,0,0,,05-10-2016,14:00:00
2026352035,05-10-2016 15:00,0,0,,05-10-2016,15:00:00
2026352035,05-10-2016 16:00,0,0,,05-10-2016,16:00:00
2026352035,05-10-2016 17:00,0,0,,05-10-2016,17:00:00
2026352035,05-10-2016 18:00,0,0,,05-10-2016,18:00:00
2026352035,05-10-2016 19:00,0,0,,05-10-2016,19:00:00
2026352035,05-10-2016 20:00,2,0.033333,,05-10-2016,20:00:00
2026352035,05-10-2016 21:00,7,0.116667,,05-10-2016,21:00:00
2026352035,05-10-2016 22:00,2,0.033333,,05-10-2016,22:00:00
2026352035,05-10-2016 23:00,2,0.033333,,05-10-2016,23:00:00
2026352035,05-11-2016 00:00,1,0.016667,,05-11-2016,00:00:00
2026352035,05-11-2016 01:00,0,0,,05-11-2016,01:00:00
2026352035,05-11-2016 02:00,0,0,,05-11-2016,02:00:00
2026352035,05-11-2016 03:00,1,0.016667,,05-11-2016,03:00:00
2026352035,05-11-2016 04:00,0,0,,05-11-2016,04:00:00
2026352035,05-11-2016 05:00,0,0,,05-11-2016,05:00:00
2026352035,05-11-2016 06:00,14,0.233333,,05-11-2016,06:00:00
2026352035,05-11-2016 07:00,17,0.283333,,05-11-2016,07:00:00
2026352035,05-11-2016 08:00,13,0.216667,,05-11-2016,08:00:00
2026352035,05-11-2016 09:00,8,0.133333,,05-11-2016,09:00:00
2026352035,05-11-2016 10:00,15,0.25,,05-11-2016,10:00:00
2026352035,05-11-2016 11:00,9,0.15,,05-11-2016,11:00:00
2026352035,05-11-2016 12:00,6,0.1,,05-11-2016,12:00:00
2026352035,05-11-2016 13:00,20,0.333333,,05-11-2016,13:00:00
2026352035,05-11-2016 14:00,25,0.416667,,05-11-2016,14:00:00
2026352035,05-11-2016 15:00,36,0.6,,05-11-2016,15:00:00
2026352035,05-11-2016 16:00,55,0.916667,,05-11-2016,16:00:00
2026352035,05-11-2016 17:00,28,0.466667,,05-11-2016,17:00:00
2026352035,05-11-2016 18:00,16,0.266667,,05-11-2016,18:00:00
2026352035,05-11-2016 19:00,21,0.35,,05-11-2016,19:00:00
2026352035,05-11-2016 20:00,33,0.55,,05-11-2016,20:00:00
2026352035,05-11-2016 21:00,10,0.166667,,05-11-2016,21:00:00
2026352035,05-11-2016 22:00,1,0.016667,,05-11-2016,22:00:00
2026352035,05-11-2016 23:00,1,0.016667,,05-11-2016,23:00:00
2026352035,05-12-2016 00:00,0,0,,05-12-2016,00:00:00
2026352035,05-12-2016 01:00,0,0,,05-12-2016,01:00:00
2026352035,05-12-2016 02:00,1,0.016667,,05-12-2016,02:00:00
2026352035,05-12-2016 03:00,0,0,,05-12-2016,03:00:00
2026352035,05-12-2016 04:00,0,0,,05-12-2016,04:00:00
2026352035,05-12-2016 05:00,12,0.2,,05-12-2016,05:00:00
2026352035,05-12-2016 06:00,23,0.383333,,05-12-2016,06:00:00
2026352035,05-12-2016 07:00,25,0.416667,,05-12-2016,07:00:00
2026352035,05-12-2016 08:00,38,0.633333,,05-12-2016,08:00:00
2026352035,05-12-2016 09:00,23,0.383333,,05-12-2016,09:00:00
2026352035,05-12-2016 10:00,40,0.666667,,05-12-2016,10:00:00
2026352035,05-12-2016 11:00,31,0.516667,,05-12-2016,11:00:00
2026352035,05-12-2016 12:00,28,0.466667,,05-12-2016,12:00:00
2026352035,05-12-2016 13:00,29,0.483333,,05-12-2016,13:00:00
2026352035,05-12-2016 14:00,29,0.483333,,05-12-2016,14:00:00
2026352035,05-12-2016 15:00,41,0.683333,,05-12-2016,15:00:00
2320127002,04-12-2016 00:00,0,0,,04-12-2016,00:00:00
2320127002,04-12-2016 01:00,0,0,,04-12-2016,01:00:00
2320127002,04-12-2016 02:00,0,0,,04-12-2016,02:00:00
2320127002,04-12-2016 03:00,0,0,,04-12-2016,03:00:00
2320127002,04-12-2016 04:00,0,0,,04-12-2016,04:00:00
2320127002,04-12-2016 05:00,0,0,,04-12-2016,05:00:00
2320127002,04-12-2016 06:00,0,0,,04-12-2016,06:00:00
2320127002,04-12-2016 07:00,28,0.466667,,04-12-2016,07:00:00
2320127002,04-12-2016 08:00,14,0.233333,,04-12-2016,08:00:00
2320127002,04-12-2016 09:00,14,0.233333,,04-12-2016,09:00:00
2320127002,04-12-2016 10:00,4,0.066667,,04-12-2016,10:00:00
2320127002,04-12-2016 11:00,16,0.266667,,04-12-2016,11:00:00
2320127002,04-12-2016 12:00,23,0.383333,,04-12-2016,12:00:00
2320127002,04-12-2016 13:00,19,0.316667,,04-12-2016,13:00:00
2320127002,04-12-2016 14:00,30,0.5,,04-12-2016,14:00:00
2320127002,04-12-2016 15:00,67,1.116667,,04-12-2016,15:00:00
2320127002,04-12-2016 16:00,34,0.566667,,04-12-2016,16:00:00
2320127002,04-12-2016 17:00,20,0.333333,,04-12-2016,17:00:00
2320127002,04-12-2016 18:00,17,0.283333,,04-12-2016,18:00:00
2320127002,04-12-2016 19:00,19,0.316667,,04-12-2016,19:00:00
2320127002,04-12-2016 20:00,16,0.266667,,04-12-2016,20:00:00
2320127002,04-12-2016 21:00,11,0.183333,,04-12-2016,21:00:00
2320127002,04-12-2016 22:00,17,0.283333,,04-12-2016,22:00:00
2320127002,04-12-2016 23:00,14,0.233333,,04-12-2016,23:00:00
2320127002,4/13/2016 12:00:00 AM,9,0.15,,4/13/2016,12:00:00 AM
2320127002,4/13/2016 1:00:00 AM,17,0.283333,,4/13/2016, 1:00:00 AM
2320127002,4/13/2016 2:00:00 AM,12,0.2,,4/13/2016, 2:00:00 AM
2320127002,4/13/2016 3:00:00 AM,4,0.066667,,4/13/2016, 3:00:00 AM
2320127002,4/13/2016 4:00:00 AM,11,0.183333,,4/13/2016, 4:00:00 AM
2320127002,4/13/2016 5:00:00 AM,5,0.083333,,4/13/2016, 5:00:00 AM
2320127002,4/13/2016 6:00:00 AM,18,0.3,,4/13/2016, 6:00:00 AM
